0.0006,5.67824532369051e-06
0.0008,4.48303060713692e-06
0.0012,9.94668351708421e-06
0.002,3.05560088771082e-05
0.0032,7.14787821782058e-05
0.005,0.000160766133577045
0.008,0.000377278824284651
0.0126,0.000858886163125791
0.02,0.00236830690608968
0.0316,0.00559307814663573
0.0502,0.0149754892860777
0.0796,0.0398064180451944
0.1262,0.142431388635007
0.2,0.366388711231736
0.317,0.466280946600218
0.5024,0.578282095395273
0.7962,0.900495264278173
1.262,1.48936660603378
2,1.56634328974603
