2.5401,2.544,2.5793,2.612,2.6382,2.6648,2.6864,2.707,2.7251,2.7425,2.7576,2.7728,2.7855,2.7976,2.8093,2.8195,2.8307,2.8392,2.8485,2.8579,2.866,2.8736,2.8803,2.8893,2.8961,2.9029,2.9107,2.9174,2.9246,2.9306,2.9391,2.9408,2.9084,2.8532,2.8091,2.7682,2.7339,2.7034,2.6772,2.6528,2.6342,2.6155,2.6005,2.5897,2.5798,2.5705,2.5624,2.5556,2.5514,2.547,2.5442,2.5415,2.5402,2.5384,2.5375,2.538,2.5381,2.54,2.5409,2.543,2.5444
3.3124,3.3058,3.2515,3.1995,3.1595,3.1207,3.0883,3.059,3.0354,3.0129,2.9948,2.9799,2.9651,2.9532,2.9435,2.9348,2.9286,2.9226,2.9176,2.9128,2.9105,2.908,2.9047,2.9044,2.9036,2.9033,2.905,2.9063,2.9072,2.9091,2.9102,2.912,2.933,2.9705,2.9999,3.0288,3.0529,3.0764,3.0965,3.1146,3.1318,3.1478,3.1617,3.175,3.1877,3.1986,3.2103,3.2208,3.2307,3.2393,3.2486,3.257,3.2645,3.274,3.2817,3.2888,3.2967,3.3033,3.3099,3.3198,3.3262
