3.1883,3.1921,3.2706,3.3287,3.374,3.409,3.4347,3.4565,3.4705,3.4879,3.4992,3.5091,3.5172,3.5245,3.5315,3.5364,3.543,3.5465,3.5514,3.5565,3.5602,3.5641,3.5689,3.5716,3.5754,3.5805,3.5844,3.5884,3.5923,3.596,3.5998,3.6015,3.5319,3.424,3.3452,3.2888,3.2478,3.2187,3.1978,3.1829,3.1725,3.1647,3.1594,3.1562,3.1546,3.1534,3.1533,3.1511,3.1523,3.1575,3.1586,3.1599,3.1612,3.1612,3.1645,3.1646,3.1665,3.1679,3.1703,3.1697,3.1721
5.0787,5.0714,4.9343,4.8353,4.7641,4.7122,4.6744,4.6454,4.6212,4.6096,4.5991,4.5928,4.5881,4.5857,4.5845,4.5836,4.5851,4.5851,4.5876,4.5891,4.592,4.5941,4.5961,4.5997,4.6023,4.6052,4.6076,4.6099,4.6138,4.617,4.6203,4.6212,4.6651,4.736,4.7894,4.8287,4.86,4.8844,4.9036,4.9196,4.9323,4.9435,4.9523,4.9601,4.9668,4.9736,4.9798,4.982,4.9873,4.9959,5.0007,5.006,5.0108,5.0142,5.0199,5.0237,5.0287,5.0315,5.0357,5.0386,5.0435
