3.1283,3.1368,3.3305,3.4845,3.61,3.7122,3.791,3.8589,3.9148,3.963,4.0022,4.0377,4.0701,4.0977,4.1231,4.1472,4.17,4.191,4.2117,4.2327,4.2527,4.2729,4.292,4.3114,4.3314,4.3505,4.3704,4.3892,4.4088,4.4274,4.4477,4.4559,4.2581,3.9492,3.7193,3.545,3.4123,3.3109,3.2321,3.174,3.1333,3.1035,3.0813,3.0669,3.0569,3.0517,3.0483,3.0487,3.0513,3.0546,3.0587,3.0646,3.0692,3.0751,3.0824,3.0877,3.0954,3.1018,3.1089,3.116,3.1228
4.9461,4.9299,4.5621,4.2894,4.0838,3.9249,3.8061,3.7123,3.6429,3.5914,3.5529,3.5252,3.5048,3.4916,3.4841,3.4779,3.4762,3.4784,3.4806,3.4857,3.4893,3.4957,3.5019,3.5074,3.5144,3.5215,3.5291,3.537,3.5443,3.5521,3.5601,3.5633,3.6727,3.8532,3.996,4.1136,4.2084,4.2871,4.3512,4.405,4.4484,4.4884,4.5228,4.5537,4.5827,4.6086,4.6339,4.657,4.6806,4.7027,4.7248,4.7468,4.7684,4.7894,4.8108,4.8321,4.853,4.8729,4.8942,4.9141,4.9342
