3.1955,3.1952,3.1889,3.1832,3.179,3.1729,3.1681,3.1635,3.1584,3.154,3.1489,3.1446,3.1399,3.1359,3.1325,3.1286,3.1274,3.1302,3.1361,3.143,3.1502,3.154,3.1593,3.1626,3.1688,3.1739,3.1777,3.1813,3.1861,3.1884,3.1929
2.8274,2.8274,2.837,2.8429,2.8514,2.8585,2.8655,2.8726,2.8791,2.8833,2.8901,2.8955,2.9,2.9053,2.9085,2.9143,2.9152,2.9104,2.9044,2.8965,2.8899,2.883,2.8762,2.869,2.8641,2.8573,2.8518,2.846,2.8407,2.8353,2.8306
