2.9545,2.9544,2.8551,2.7953,2.765,2.7447,2.7284,2.7121,2.6949,2.6785,2.6616,2.6468,2.6305,2.6139,2.5983,2.5819,2.5727,2.6609,2.7756,2.8385,2.8676,2.8817,2.8943,2.9044,2.9141,2.92,2.9282,2.935,2.939,2.9457,2.9497
2.5301,2.5315,2.694,2.7736,2.7936,2.793,2.7865,2.7792,2.7715,2.7626,2.7546,2.747,2.7389,2.7307,2.7233,2.7141,2.7106,2.635,2.5424,2.4979,2.4883,2.4888,2.4947,2.4982,2.5033,2.508,2.512,2.5162,2.5188,2.5222,2.5266
